	worker_indices	worker_unique_ids	question_indices	ratings	guid	worker_group
497	0	round1_batch0_worker0	497	2	1_0_t497	0
498	0	round1_batch0_worker0	498	1	1_0_t498	0
499	0	round1_batch0_worker0	499	2	1_0_t499	0
500	0	round1_batch0_worker0	500	0	1_0_t500	0
501	0	round1_batch0_worker0	501	1	1_0_t501	0
502	0	round1_batch0_worker0	502	0	1_0_t502	0
503	0	round1_batch0_worker0	503	0	1_0_t503	0
504	0	round1_batch0_worker0	504	1	1_0_t504	0
505	0	round1_batch0_worker0	505	2	1_0_t505	0
506	0	round1_batch0_worker0	506	1	1_0_t506	0
507	0	round1_batch0_worker0	507	0	1_0_t507	0
508	0	round1_batch0_worker0	508	0	1_0_t508	0
509	0	round1_batch0_worker0	509	1	1_0_t509	0
510	0	round1_batch0_worker0	510	1	1_0_t510	0
511	0	round1_batch0_worker0	511	1	1_0_t511	0
512	0	round1_batch0_worker0	512	0	1_0_t512	0
513	0	round1_batch0_worker0	513	2	1_0_t513	0
514	0	round1_batch0_worker0	514	1	1_0_t514	0
515	0	round1_batch0_worker0	515	1	1_0_t515	0
516	0	round1_batch0_worker0	516	1	1_0_t516	0
517	0	round1_batch0_worker0	517	1	1_0_t517	0
518	0	round1_batch0_worker0	518	0	1_0_t518	0
519	0	round1_batch0_worker0	519	2	1_0_t519	0
520	0	round1_batch0_worker0	520	1	1_0_t520	0
521	0	round1_batch0_worker0	521	2	1_0_t521	0
522	0	round1_batch0_worker0	522	1	1_0_t522	0
523	0	round1_batch0_worker0	523	2	1_0_t523	0
524	0	round1_batch0_worker0	524	1	1_0_t524	0
525	0	round1_batch0_worker0	525	1	1_0_t525	0
526	0	round1_batch0_worker0	526	2	1_0_t526	0
527	0	round1_batch0_worker0	527	2	1_0_t527	0
528	0	round1_batch0_worker0	528	2	1_0_t528	0
529	0	round1_batch0_worker0	529	2	1_0_t529	0
530	0	round1_batch0_worker0	530	2	1_0_t530	0
531	0	round1_batch0_worker0	531	0	1_0_t531	0
532	0	round1_batch0_worker0	532	1	1_0_t532	0
533	0	round1_batch0_worker0	533	1	1_0_t533	0
534	0	round1_batch0_worker0	534	1	1_0_t534	0
535	0	round1_batch0_worker0	535	0	1_0_t535	0
536	0	round1_batch0_worker0	536	1	1_0_t536	0
537	0	round1_batch0_worker0	537	1	1_0_t537	0
538	0	round1_batch0_worker0	538	1	1_0_t538	0
539	0	round1_batch0_worker0	539	1	1_0_t539	0
540	0	round1_batch0_worker0	540	0	1_0_t540	0
541	0	round1_batch0_worker0	541	1	1_0_t541	0
542	0	round1_batch0_worker0	542	1	1_0_t542	0
543	0	round1_batch0_worker0	543	1	1_0_t543	0
544	0	round1_batch0_worker0	544	0	1_0_t544	0
545	0	round1_batch0_worker0	545	0	1_0_t545	0
546	0	round1_batch0_worker0	546	1	1_0_t546	0
547	0	round1_batch0_worker0	547	0	1_0_t547	0
548	0	round1_batch0_worker0	548	0	1_0_t548	0
549	0	round1_batch0_worker0	549	1	1_0_t549	0
550	0	round1_batch0_worker0	550	1	1_0_t550	0
551	0	round1_batch0_worker0	551	2	1_0_t551	0
552	0	round1_batch0_worker0	552	1	1_0_t552	0
553	0	round1_batch0_worker0	553	1	1_0_t553	0
554	0	round1_batch0_worker0	554	2	1_0_t554	0
555	0	round1_batch0_worker0	555	1	1_0_t555	0
556	0	round1_batch0_worker0	556	2	1_0_t556	0
557	0	round1_batch0_worker0	557	0	1_0_t557	0
558	0	round1_batch0_worker0	558	0	1_0_t558	0
559	0	round1_batch0_worker0	559	2	1_0_t559	0
560	0	round1_batch0_worker0	560	1	1_0_t560	0
561	0	round1_batch0_worker0	561	2	1_0_t561	0
562	0	round1_batch0_worker0	562	0	1_0_t562	0
563	0	round1_batch0_worker0	563	1	1_0_t563	0
564	0	round1_batch0_worker0	564	2	1_0_t564	0
565	0	round1_batch0_worker0	565	0	1_0_t565	0
566	0	round1_batch0_worker0	566	0	1_0_t566	0
567	0	round1_batch0_worker0	567	2	1_0_t567	0
568	0	round1_batch0_worker0	568	2	1_0_t568	0
569	0	round1_batch0_worker0	569	2	1_0_t569	0
570	0	round1_batch0_worker0	570	1	1_0_t570	0
571	0	round1_batch0_worker0	571	1	1_0_t571	0
572	0	round1_batch0_worker0	572	2	1_0_t572	0
573	0	round1_batch0_worker0	573	2	1_0_t573	0
574	0	round1_batch0_worker0	574	0	1_0_t574	0
575	0	round1_batch0_worker0	575	2	1_0_t575	0
576	0	round1_batch0_worker0	576	0	1_0_t576	0
577	0	round1_batch0_worker0	577	2	1_0_t577	0
578	0	round1_batch0_worker0	578	2	1_0_t578	0
579	0	round1_batch0_worker0	579	2	1_0_t579	0
580	0	round1_batch0_worker0	580	0	1_0_t580	0
581	0	round1_batch0_worker0	581	1	1_0_t581	0
582	0	round1_batch0_worker0	582	1	1_0_t582	0
583	0	round1_batch0_worker0	583	1	1_0_t583	0
584	0	round1_batch0_worker0	584	1	1_0_t584	0
585	0	round1_batch0_worker0	585	0	1_0_t585	0
586	0	round1_batch0_worker0	586	2	1_0_t586	0
587	0	round1_batch0_worker0	587	1	1_0_t587	0
588	0	round1_batch0_worker0	588	1	1_0_t588	0
589	0	round1_batch0_worker0	589	2	1_0_t589	0
590	0	round1_batch0_worker0	590	0	1_0_t590	0
591	0	round1_batch0_worker0	591	2	1_0_t591	0
592	0	round1_batch0_worker0	592	1	1_0_t592	0
593	0	round1_batch0_worker0	593	1	1_0_t593	0
594	0	round1_batch0_worker0	594	1	1_0_t594	0
595	0	round1_batch0_worker0	595	1	1_0_t595	0
596	0	round1_batch0_worker0	596	0	1_0_t596	0
597	0	round1_batch0_worker0	597	1	1_0_t597	0
598	0	round1_batch0_worker0	598	2	1_0_t598	0
599	0	round1_batch0_worker0	599	0	1_0_t599	0
600	0	round1_batch0_worker0	600	2	1_0_t600	0
601	0	round1_batch0_worker0	601	0	1_0_t601	0
602	0	round1_batch0_worker0	602	0	1_0_t602	0
603	0	round1_batch0_worker0	603	1	1_0_t603	0
604	0	round1_batch0_worker0	604	0	1_0_t604	0
605	0	round1_batch0_worker0	605	2	1_0_t605	0
606	0	round1_batch0_worker0	606	1	1_0_t606	0
607	0	round1_batch0_worker0	607	2	1_0_t607	0
608	0	round1_batch0_worker0	608	1	1_0_t608	0
609	0	round1_batch0_worker0	609	0	1_0_t609	0
610	0	round1_batch0_worker0	610	2	1_0_t610	0
611	0	round1_batch0_worker0	611	0	1_0_t611	0
612	0	round1_batch0_worker0	612	1	1_0_t612	0
613	0	round1_batch0_worker0	613	1	1_0_t613	0
614	0	round1_batch0_worker0	614	2	1_0_t614	0
615	0	round1_batch0_worker0	615	2	1_0_t615	0
616	0	round1_batch0_worker0	616	0	1_0_t616	0
617	0	round1_batch0_worker0	617	2	1_0_t617	0
618	0	round1_batch0_worker0	618	0	1_0_t618	0
619	0	round1_batch0_worker0	619	2	1_0_t619	0
620	0	round1_batch0_worker0	620	2	1_0_t620	0
621	0	round1_batch0_worker0	621	1	1_0_t621	0
622	0	round1_batch0_worker0	622	1	1_0_t622	0
623	0	round1_batch0_worker0	623	0	1_0_t623	0
624	0	round1_batch0_worker0	624	2	1_0_t624	0
625	0	round1_batch0_worker0	625	1	1_0_t625	0
626	0	round1_batch0_worker0	626	0	1_0_t626	0
627	0	round1_batch0_worker0	627	2	1_0_t627	0
628	0	round1_batch0_worker0	628	1	1_0_t628	0
629	0	round1_batch0_worker0	629	0	1_0_t629	0
630	0	round1_batch0_worker0	630	2	1_0_t630	0
631	0	round1_batch0_worker0	631	1	1_0_t631	0
632	0	round1_batch0_worker0	632	1	1_0_t632	0
633	0	round1_batch0_worker0	633	0	1_0_t633	0
634	0	round1_batch0_worker0	634	0	1_0_t634	0
635	0	round1_batch0_worker0	635	1	1_0_t635	0
636	0	round1_batch0_worker0	636	1	1_0_t636	0
637	0	round1_batch0_worker0	637	2	1_0_t637	0
638	0	round1_batch0_worker0	638	0	1_0_t638	0
639	0	round1_batch0_worker0	639	1	1_0_t639	0
640	0	round1_batch0_worker0	640	1	1_0_t640	0
641	0	round1_batch0_worker0	641	1	1_0_t641	0
642	0	round1_batch0_worker0	642	0	1_0_t642	0
643	0	round1_batch0_worker0	643	0	1_0_t643	0
644	0	round1_batch0_worker0	644	0	1_0_t644	0
645	0	round1_batch0_worker0	645	0	1_0_t645	0
646	0	round1_batch0_worker0	646	2	1_0_t646	0
647	0	round1_batch0_worker0	647	0	1_0_t647	0
648	0	round1_batch0_worker0	648	1	1_0_t648	0
649	0	round1_batch0_worker0	649	0	1_0_t649	0
650	0	round1_batch0_worker0	650	1	1_0_t650	0
651	0	round1_batch0_worker0	651	2	1_0_t651	0
652	0	round1_batch0_worker0	652	1	1_0_t652	0
653	0	round1_batch0_worker0	653	0	1_0_t653	0
654	0	round1_batch0_worker0	654	0	1_0_t654	0
655	0	round1_batch0_worker0	655	0	1_0_t655	0
656	0	round1_batch0_worker0	656	2	1_0_t656	0
657	0	round1_batch0_worker0	657	2	1_0_t657	0
658	0	round1_batch0_worker0	658	1	1_0_t658	0
659	0	round1_batch0_worker0	659	2	1_0_t659	0
660	0	round1_batch0_worker0	660	0	1_0_t660	0
661	0	round1_batch0_worker0	661	2	1_0_t661	0
662	0	round1_batch0_worker0	662	1	1_0_t662	0
663	0	round1_batch0_worker0	663	1	1_0_t663	0
664	0	round1_batch0_worker0	664	0	1_0_t664	0
665	0	round1_batch0_worker0	665	2	1_0_t665	0
666	0	round1_batch0_worker0	666	1	1_0_t666	0
667	0	round1_batch0_worker0	667	1	1_0_t667	0
668	0	round1_batch0_worker0	668	1	1_0_t668	0
669	0	round1_batch0_worker0	669	1	1_0_t669	0
670	0	round1_batch0_worker0	670	2	1_0_t670	0
671	0	round1_batch0_worker0	671	2	1_0_t671	0
672	0	round1_batch0_worker0	672	0	1_0_t672	0
673	0	round1_batch0_worker0	673	1	1_0_t673	0
674	0	round1_batch0_worker0	674	2	1_0_t674	0
675	0	round1_batch0_worker0	675	2	1_0_t675	0
676	0	round1_batch0_worker0	676	2	1_0_t676	0
677	0	round1_batch0_worker0	677	2	1_0_t677	0
678	0	round1_batch0_worker0	678	2	1_0_t678	0
679	0	round1_batch0_worker0	679	0	1_0_t679	0
680	0	round1_batch0_worker0	680	2	1_0_t680	0
681	0	round1_batch0_worker0	681	2	1_0_t681	0
682	0	round1_batch0_worker0	682	0	1_0_t682	0
683	0	round1_batch0_worker0	683	2	1_0_t683	0
684	0	round1_batch0_worker0	684	2	1_0_t684	0
685	0	round1_batch0_worker0	685	0	1_0_t685	0
686	0	round1_batch0_worker0	686	0	1_0_t686	0
687	0	round1_batch0_worker0	687	1	1_0_t687	0
688	0	round1_batch0_worker0	688	1	1_0_t688	0
689	0	round1_batch0_worker0	689	1	1_0_t689	0
690	0	round1_batch0_worker0	690	1	1_0_t690	0
691	0	round1_batch0_worker0	691	1	1_0_t691	0
692	0	round1_batch0_worker0	692	0	1_0_t692	0
693	0	round1_batch0_worker0	693	2	1_0_t693	0
694	0	round1_batch0_worker0	694	0	1_0_t694	0
695	0	round1_batch0_worker0	695	1	1_0_t695	0
696	0	round1_batch0_worker0	696	2	1_0_t696	0
697	0	round1_batch0_worker0	697	2	1_0_t697	0
698	0	round1_batch0_worker0	698	1	1_0_t698	0
699	0	round1_batch0_worker0	699	0	1_0_t699	0
700	0	round1_batch0_worker0	700	1	1_0_t700	0
701	0	round1_batch0_worker0	701	0	1_0_t701	0
702	0	round1_batch0_worker0	702	2	1_0_t702	0
703	0	round1_batch0_worker0	703	2	1_0_t703	0
704	0	round1_batch0_worker0	704	1	1_0_t704	0
705	0	round1_batch0_worker0	705	2	1_0_t705	0
706	0	round1_batch0_worker0	706	2	1_0_t706	0
707	0	round1_batch0_worker0	707	1	1_0_t707	0
708	0	round1_batch0_worker0	708	1	1_0_t708	0
709	0	round1_batch0_worker0	709	2	1_0_t709	0
710	0	round1_batch0_worker0	710	2	1_0_t710	0
711	0	round1_batch0_worker0	711	0	1_0_t711	0
712	0	round1_batch0_worker0	712	1	1_0_t712	0
713	0	round1_batch0_worker0	713	2	1_0_t713	0
714	0	round1_batch0_worker0	714	1	1_0_t714	0
715	0	round1_batch0_worker0	715	1	1_0_t715	0
716	0	round1_batch0_worker0	716	1	1_0_t716	0
717	0	round1_batch0_worker0	717	1	1_0_t717	0
718	0	round1_batch0_worker0	718	0	1_0_t718	0
719	0	round1_batch0_worker0	719	0	1_0_t719	0
720	0	round1_batch0_worker0	720	2	1_0_t720	0
721	0	round1_batch0_worker0	721	1	1_0_t721	0
722	0	round1_batch0_worker0	722	1	1_0_t722	0
723	0	round1_batch0_worker0	723	0	1_0_t723	0
724	0	round1_batch0_worker0	724	1	1_0_t724	0
725	0	round1_batch0_worker0	725	2	1_0_t725	0
726	0	round1_batch0_worker0	726	0	1_0_t726	0
727	0	round1_batch0_worker0	727	1	1_0_t727	0
728	0	round1_batch0_worker0	728	1	1_0_t728	0
729	0	round1_batch0_worker0	729	2	1_0_t729	0
730	0	round1_batch0_worker0	730	2	1_0_t730	0
731	0	round1_batch0_worker0	731	1	1_0_t731	0
732	0	round1_batch0_worker0	732	2	1_0_t732	0
733	0	round1_batch0_worker0	733	0	1_0_t733	0
734	0	round1_batch0_worker0	734	2	1_0_t734	0
735	0	round1_batch0_worker0	735	1	1_0_t735	0
736	0	round1_batch0_worker0	736	2	1_0_t736	0
737	0	round1_batch0_worker0	737	0	1_0_t737	0
738	0	round1_batch0_worker0	738	2	1_0_t738	0
739	0	round1_batch0_worker0	739	1	1_0_t739	0
740	0	round1_batch0_worker0	740	0	1_0_t740	0
741	0	round1_batch0_worker0	741	1	1_0_t741	0
742	0	round1_batch0_worker0	742	0	1_0_t742	0
743	0	round1_batch0_worker0	743	2	1_0_t743	0
744	0	round1_batch0_worker0	744	2	1_0_t744	0
745	0	round1_batch0_worker0	745	1	1_0_t745	0
746	0	round1_batch0_worker0	746	1	1_0_t746	0
747	0	round1_batch0_worker0	747	1	1_0_t747	0
748	0	round1_batch0_worker0	748	1	1_0_t748	0
749	0	round1_batch0_worker0	749	2	1_0_t749	0
750	0	round1_batch0_worker0	750	0	1_0_t750	0
751	0	round1_batch0_worker0	751	2	1_0_t751	0
752	0	round1_batch0_worker0	752	0	1_0_t752	0
753	0	round1_batch0_worker0	753	0	1_0_t753	0
754	0	round1_batch0_worker0	754	2	1_0_t754	0
755	0	round1_batch0_worker0	755	2	1_0_t755	0
756	0	round1_batch0_worker0	756	2	1_0_t756	0
757	0	round1_batch0_worker0	757	2	1_0_t757	0
758	0	round1_batch0_worker0	758	0	1_0_t758	0
759	0	round1_batch0_worker0	759	0	1_0_t759	0
760	0	round1_batch0_worker0	760	1	1_0_t760	0
761	0	round1_batch0_worker0	761	2	1_0_t761	0
762	0	round1_batch0_worker0	762	0	1_0_t762	0
763	0	round1_batch0_worker0	763	1	1_0_t763	0
764	0	round1_batch0_worker0	764	1	1_0_t764	0
765	0	round1_batch0_worker0	765	1	1_0_t765	0
766	0	round1_batch0_worker0	766	0	1_0_t766	0
767	0	round1_batch0_worker0	767	0	1_0_t767	0
768	0	round1_batch0_worker0	768	2	1_0_t768	0
769	0	round1_batch0_worker0	769	1	1_0_t769	0
770	0	round1_batch0_worker0	770	2	1_0_t770	0
771	0	round1_batch0_worker0	771	0	1_0_t771	0
772	0	round1_batch0_worker0	772	1	1_0_t772	0
773	0	round1_batch0_worker0	773	0	1_0_t773	0
774	0	round1_batch0_worker0	774	2	1_0_t774	0
775	0	round1_batch0_worker0	775	1	1_0_t775	0
776	0	round1_batch0_worker0	776	2	1_0_t776	0
777	0	round1_batch0_worker0	777	1	1_0_t777	0
778	0	round1_batch0_worker0	778	0	1_0_t778	0
779	0	round1_batch0_worker0	779	2	1_0_t779	0
780	0	round1_batch0_worker0	780	2	1_0_t780	0
781	0	round1_batch0_worker0	781	1	1_0_t781	0
782	0	round1_batch0_worker0	782	2	1_0_t782	0
783	0	round1_batch0_worker0	783	1	1_0_t783	0
784	0	round1_batch0_worker0	784	2	1_0_t784	0
785	0	round1_batch0_worker0	785	1	1_0_t785	0
786	0	round1_batch0_worker0	786	1	1_0_t786	0
787	0	round1_batch0_worker0	787	1	1_0_t787	0
788	0	round1_batch0_worker0	788	1	1_0_t788	0
789	0	round1_batch0_worker0	789	1	1_0_t789	0
790	0	round1_batch0_worker0	790	2	1_0_t790	0
791	0	round1_batch0_worker0	791	1	1_0_t791	0
792	0	round1_batch0_worker0	792	2	1_0_t792	0
793	0	round1_batch0_worker0	793	1	1_0_t793	0
794	0	round1_batch0_worker0	794	2	1_0_t794	0
795	0	round1_batch0_worker0	795	2	1_0_t795	0
796	0	round1_batch0_worker0	796	2	1_0_t796	0
797	0	round1_batch0_worker0	797	2	1_0_t797	0
798	0	round1_batch0_worker0	798	2	1_0_t798	0
799	0	round1_batch0_worker0	799	2	1_0_t799	0
800	0	round1_batch0_worker0	800	2	1_0_t800	0
801	0	round1_batch0_worker0	801	2	1_0_t801	0
802	0	round1_batch0_worker0	802	2	1_0_t802	0
803	0	round1_batch0_worker0	803	2	1_0_t803	0
804	0	round1_batch0_worker0	804	2	1_0_t804	0
805	0	round1_batch0_worker0	805	2	1_0_t805	0
806	0	round1_batch0_worker0	806	2	1_0_t806	0
807	0	round1_batch0_worker0	807	2	1_0_t807	0
808	0	round1_batch0_worker0	808	2	1_0_t808	0
809	0	round1_batch0_worker0	809	2	1_0_t809	0
810	0	round1_batch0_worker0	810	2	1_0_t810	0
811	0	round1_batch0_worker0	811	2	1_0_t811	0
812	0	round1_batch0_worker0	812	2	1_0_t812	0
813	0	round1_batch0_worker0	813	2	1_0_t813	0
814	0	round1_batch0_worker0	814	2	1_0_t814	0
815	0	round1_batch0_worker0	815	2	1_0_t815	0
816	0	round1_batch0_worker0	816	2	1_0_t816	0
817	0	round1_batch0_worker0	817	2	1_0_t817	0
818	0	round1_batch0_worker0	818	2	1_0_t818	0
819	0	round1_batch0_worker0	819	2	1_0_t819	0
820	0	round1_batch0_worker0	820	2	1_0_t820	0
821	0	round1_batch0_worker0	821	2	1_0_t821	0
822	0	round1_batch0_worker0	822	2	1_0_t822	0
823	0	round1_batch0_worker0	823	2	1_0_t823	0
824	0	round1_batch0_worker0	824	2	1_0_t824	0
825	0	round1_batch0_worker0	825	2	1_0_t825	0
826	0	round1_batch0_worker0	826	2	1_0_t826	0
827	0	round1_batch0_worker0	827	2	1_0_t827	0
828	0	round1_batch0_worker0	828	2	1_0_t828	0
829	0	round1_batch0_worker0	829	2	1_0_t829	0
830	0	round1_batch0_worker0	830	2	1_0_t830	0
831	0	round1_batch0_worker0	831	2	1_0_t831	0
832	0	round1_batch0_worker0	832	2	1_0_t832	0
833	0	round1_batch0_worker0	833	2	1_0_t833	0
834	0	round1_batch0_worker0	834	2	1_0_t834	0
835	0	round1_batch0_worker0	835	2	1_0_t835	0
836	0	round1_batch0_worker0	836	2	1_0_t836	0
837	0	round1_batch0_worker0	837	2	1_0_t837	0
838	0	round1_batch0_worker0	838	2	1_0_t838	0
839	0	round1_batch0_worker0	839	2	1_0_t839	0
840	0	round1_batch0_worker0	840	2	1_0_t840	0
841	0	round1_batch0_worker0	841	2	1_0_t841	0
842	0	round1_batch0_worker0	842	2	1_0_t842	0
843	0	round1_batch0_worker0	843	2	1_0_t843	0
844	0	round1_batch0_worker0	844	2	1_0_t844	0
845	0	round1_batch0_worker0	845	2	1_0_t845	0
846	0	round1_batch0_worker0	846	2	1_0_t846	0
847	0	round1_batch0_worker0	847	2	1_0_t847	0
848	0	round1_batch0_worker0	848	2	1_0_t848	0
849	0	round1_batch0_worker0	849	2	1_0_t849	0
850	0	round1_batch0_worker0	850	2	1_0_t850	0
851	0	round1_batch0_worker0	851	2	1_0_t851	0
852	0	round1_batch0_worker0	852	2	1_0_t852	0
853	0	round1_batch0_worker0	853	2	1_0_t853	0
854	0	round1_batch0_worker0	854	2	1_0_t854	0
855	0	round1_batch0_worker0	855	2	1_0_t855	0
856	0	round1_batch0_worker0	856	2	1_0_t856	0
857	0	round1_batch0_worker0	857	2	1_0_t857	0
858	0	round1_batch0_worker0	858	2	1_0_t858	0
859	0	round1_batch0_worker0	859	2	1_0_t859	0
860	0	round1_batch0_worker0	860	2	1_0_t860	0
861	0	round1_batch0_worker0	861	2	1_0_t861	0
862	0	round1_batch0_worker0	862	2	1_0_t862	0
863	0	round1_batch0_worker0	863	2	1_0_t863	0
864	0	round1_batch0_worker0	864	2	1_0_t864	0
865	0	round1_batch0_worker0	865	2	1_0_t865	0
866	0	round1_batch0_worker0	866	2	1_0_t866	0
867	0	round1_batch0_worker0	867	2	1_0_t867	0
868	0	round1_batch0_worker0	868	2	1_0_t868	0
869	0	round1_batch0_worker0	869	2	1_0_t869	0
870	0	round1_batch0_worker0	870	2	1_0_t870	0
871	0	round1_batch0_worker0	871	2	1_0_t871	0
872	0	round1_batch0_worker0	872	2	1_0_t872	0
873	0	round1_batch0_worker0	873	2	1_0_t873	0
874	0	round1_batch0_worker0	874	2	1_0_t874	0
875	0	round1_batch0_worker0	875	2	1_0_t875	0
876	0	round1_batch0_worker0	876	2	1_0_t876	0
877	0	round1_batch0_worker0	877	2	1_0_t877	0
878	0	round1_batch0_worker0	878	2	1_0_t878	0
879	0	round1_batch0_worker0	879	2	1_0_t879	0
880	0	round1_batch0_worker0	880	2	1_0_t880	0
881	0	round1_batch0_worker0	881	2	1_0_t881	0
882	0	round1_batch0_worker0	882	2	1_0_t882	0
883	0	round1_batch0_worker0	883	2	1_0_t883	0
884	0	round1_batch0_worker0	884	2	1_0_t884	0
885	0	round1_batch0_worker0	885	2	1_0_t885	0
886	0	round1_batch0_worker0	886	2	1_0_t886	0
887	0	round1_batch0_worker0	887	2	1_0_t887	0
888	0	round1_batch0_worker0	888	2	1_0_t888	0
889	0	round1_batch0_worker0	889	2	1_0_t889	0
890	0	round1_batch0_worker0	890	2	1_0_t890	0
891	0	round1_batch0_worker0	891	2	1_0_t891	0
892	0	round1_batch0_worker0	892	2	1_0_t892	0
893	0	round1_batch0_worker0	893	2	1_0_t893	0
894	0	round1_batch0_worker0	894	2	1_0_t894	0
895	0	round1_batch0_worker0	895	2	1_0_t895	0
896	0	round1_batch0_worker0	896	2	1_0_t896	0
897	0	round1_batch0_worker0	897	2	1_0_t897	0
898	0	round1_batch0_worker0	898	2	1_0_t898	0
899	0	round1_batch0_worker0	899	2	1_0_t899	0
900	0	round1_batch0_worker0	900	2	1_0_t900	0
901	0	round1_batch0_worker0	901	2	1_0_t901	0
902	0	round1_batch0_worker0	902	2	1_0_t902	0
903	0	round1_batch0_worker0	903	2	1_0_t903	0
904	0	round1_batch0_worker0	904	2	1_0_t904	0
905	0	round1_batch0_worker0	905	2	1_0_t905	0
906	0	round1_batch0_worker0	906	2	1_0_t906	0
907	0	round1_batch0_worker0	907	2	1_0_t907	0
908	0	round1_batch0_worker0	908	2	1_0_t908	0
909	0	round1_batch0_worker0	909	2	1_0_t909	0
910	0	round1_batch0_worker0	910	2	1_0_t910	0
911	0	round1_batch0_worker0	911	2	1_0_t911	0
912	0	round1_batch0_worker0	912	2	1_0_t912	0
913	0	round1_batch0_worker0	913	2	1_0_t913	0
914	0	round1_batch0_worker0	914	2	1_0_t914	0
915	0	round1_batch0_worker0	915	2	1_0_t915	0
916	0	round1_batch0_worker0	916	2	1_0_t916	0
917	0	round1_batch0_worker0	917	2	1_0_t917	0
918	0	round1_batch0_worker0	918	2	1_0_t918	0
919	0	round1_batch0_worker0	919	2	1_0_t919	0
920	0	round1_batch0_worker0	920	2	1_0_t920	0
921	0	round1_batch0_worker0	921	2	1_0_t921	0
922	0	round1_batch0_worker0	922	2	1_0_t922	0
923	0	round1_batch0_worker0	923	2	1_0_t923	0
924	0	round1_batch0_worker0	924	2	1_0_t924	0
925	0	round1_batch0_worker0	925	2	1_0_t925	0
926	0	round1_batch0_worker0	926	2	1_0_t926	0
927	0	round1_batch0_worker0	927	2	1_0_t927	0
928	0	round1_batch0_worker0	928	2	1_0_t928	0
929	0	round1_batch0_worker0	929	2	1_0_t929	0
930	0	round1_batch0_worker0	930	2	1_0_t930	0
931	0	round1_batch0_worker0	931	2	1_0_t931	0
932	0	round1_batch0_worker0	932	2	1_0_t932	0
933	0	round1_batch0_worker0	933	2	1_0_t933	0
934	0	round1_batch0_worker0	934	2	1_0_t934	0
935	0	round1_batch0_worker0	935	2	1_0_t935	0
936	0	round1_batch0_worker0	936	2	1_0_t936	0
937	0	round1_batch0_worker0	937	2	1_0_t937	0
938	0	round1_batch0_worker0	938	2	1_0_t938	0
939	0	round1_batch0_worker0	939	2	1_0_t939	0
940	0	round1_batch0_worker0	940	2	1_0_t940	0
941	0	round1_batch0_worker0	941	2	1_0_t941	0
942	0	round1_batch0_worker0	942	2	1_0_t942	0
943	0	round1_batch0_worker0	943	2	1_0_t943	0
944	0	round1_batch0_worker0	944	2	1_0_t944	0
945	0	round1_batch0_worker0	945	2	1_0_t945	0
946	0	round1_batch0_worker0	946	2	1_0_t946	0
947	0	round1_batch0_worker0	947	2	1_0_t947	0
948	0	round1_batch0_worker0	948	2	1_0_t948	0
949	0	round1_batch0_worker0	949	2	1_0_t949	0
950	0	round1_batch0_worker0	950	2	1_0_t950	0
951	0	round1_batch0_worker0	951	2	1_0_t951	0
952	0	round1_batch0_worker0	952	2	1_0_t952	0
953	0	round1_batch0_worker0	953	2	1_0_t953	0
954	0	round1_batch0_worker0	954	2	1_0_t954	0
955	0	round1_batch0_worker0	955	2	1_0_t955	0
956	0	round1_batch0_worker0	956	2	1_0_t956	0
957	0	round1_batch0_worker0	957	2	1_0_t957	0
958	0	round1_batch0_worker0	958	2	1_0_t958	0
959	0	round1_batch0_worker0	959	2	1_0_t959	0
960	0	round1_batch0_worker0	960	2	1_0_t960	0
961	0	round1_batch0_worker0	961	2	1_0_t961	0
962	0	round1_batch0_worker0	962	2	1_0_t962	0
963	0	round1_batch0_worker0	963	2	1_0_t963	0
964	0	round1_batch0_worker0	964	2	1_0_t964	0
965	0	round1_batch0_worker0	965	2	1_0_t965	0
966	0	round1_batch0_worker0	966	2	1_0_t966	0
967	0	round1_batch0_worker0	967	2	1_0_t967	0
968	0	round1_batch0_worker0	968	2	1_0_t968	0
969	0	round1_batch0_worker0	969	2	1_0_t969	0
970	0	round1_batch0_worker0	970	2	1_0_t970	0
971	0	round1_batch0_worker0	971	2	1_0_t971	0
972	0	round1_batch0_worker0	972	2	1_0_t972	0
973	0	round1_batch0_worker0	973	2	1_0_t973	0
974	0	round1_batch0_worker0	974	2	1_0_t974	0
975	0	round1_batch0_worker0	975	2	1_0_t975	0
976	0	round1_batch0_worker0	976	2	1_0_t976	0
977	0	round1_batch0_worker0	977	2	1_0_t977	0
978	0	round1_batch0_worker0	978	2	1_0_t978	0
979	0	round1_batch0_worker0	979	2	1_0_t979	0
980	0	round1_batch0_worker0	980	2	1_0_t980	0
981	0	round1_batch0_worker0	981	2	1_0_t981	0
982	0	round1_batch0_worker0	982	2	1_0_t982	0
983	0	round1_batch0_worker0	983	2	1_0_t983	0
984	0	round1_batch0_worker0	984	2	1_0_t984	0
985	0	round1_batch0_worker0	985	2	1_0_t985	0
986	0	round1_batch0_worker0	986	2	1_0_t986	0
987	0	round1_batch0_worker0	987	2	1_0_t987	0
988	0	round1_batch0_worker0	988	2	1_0_t988	0
989	0	round1_batch0_worker0	989	2	1_0_t989	0
990	0	round1_batch0_worker0	990	2	1_0_t990	0
991	0	round1_batch0_worker0	991	2	1_0_t991	0
992	0	round1_batch0_worker0	992	2	1_0_t992	0
993	0	round1_batch0_worker0	993	2	1_0_t993	0
994	0	round1_batch0_worker0	994	2	1_0_t994	0
